Name, MaxHeap Breadth, MinHeap Breadth, MaxHeap Depth, MinHeap Depth, BST
Cameron Gillespie,71485,121776,130564,121185,1956
Marina Foley,54448,49865,133139,49630,1577
Mylee Lowe,53668,125579,78220,151180,1365
Heidi Benjamin,45661,27763,151541,28647,1233
Laura Gonzales,46165,91723,68296,92715,1394
Lewis Dixon,50433,72512,142782,74153,1789
Marisa Dorsey,47749,118500,77508,119286,1502
Landyn Fox,45993,7118,115460,7078,1072
Kiersten Shepherd,47077,86423,35742,74004,1158
Muhammad Warren,44892,36781,7669,37016,711
Tanner Oconnell,44944,98463,113297,113739,1152
Daniel Daniel,52820,22578,137390,22939,1462
Jaylynn Bradley,50313,90289,126020,90610,1611
Camden Velasquez,49515,57053,31847,73528,1095
Cherish Ross,51913,127581,68153,143149,1806
Steven Mckenzie,94413,20375,133265,16319,1382
Jarrett Serrano,54070,84685,88993,86308,1485
Morgan Walsh,56353,47840,17375,45987,986
Chris Davis,46269,107859,114129,125407,1204
Yamilet Hartman,48982,32777,160432,33270,1216
Owen Olson,42293,79935,56542,79969,711
Sherlyn Odonnell,46332,59674,108869,57409,831
Grant Parker,50439,175835,77520,157909,1675
Rigoberto Moody,51259,527,66977,562,1130
Ryleigh Stevens,47376,68089,32255,93622,1118
Immanuel Barry,49326,31549,119166,30098,1095
Drew Velazquez,45391,97695,15459,88889,1066
Fiona Key,45196,22991,119045,15086,1227
Sullivan Martin,51626,109282,76935,95090,1204
Allan Escobar,54684,52257,131981,54133,1617
Miranda Wheeler,55934,126944,33213,128189,975
Roland Diaz,46773,8208,144296,8288,699
Lana Oneill,50846,76155,41582,88138,1376
Damion Henson,50777,39442,69845,38289,1164
Kaelyn Choi,60386,151828,153698,126376,2575
Lily Carrillo,45253,23954,114789,22893,1393
Emilia Cross,48380,103505,144078,92320,1497
Camille Compton,48139,56393,129307,56829,1588
Chaya Rasmussen,47990,122034,31664,138084,1646
Graham Walls,73114,4307,34062,4376,1703
Andreas Hickman,53336,82860,135256,78438,1588
Uriah Cain,48833,39247,120445,34819,1055
Weston Wyatt,45867,96255,3608,93903,957
Lainey Harvey,49309,19434,117496,24253,1456
Dulce Rivas,46228,83101,62508,82751,803
Dania Gallagher,48466,49010,112064,49842,1193
Kiana Estes,50531,124994,139094,145593,2076
Van Bright,47003,11702,109873,10847,826
Leanna Fernandez,47473,82665,64625,72627,1244
Raegan Walter,52165,51196,20564,48552,1204
Lindsay Cohen,48397,111330,133782,108473,1921
Todd Cox,49355,29903,130162,27402,1554
Nikolas Branch,71405,103161,131355,101779,963
Ayden Leach,55797,63271,72874,63856,1319
Kamron Mooney,70447,123078,30287,119791,1158
Brett Patrick,46664,2111,70057,2065,1376
Brooklyn Estrada,47577,65634,117359,65554,1652
Juliet Phillips,54070,35800,37010,35536,1554
Ariana Bautista,52647,106007,150262,115340,1198
Erin Wong,45437,15614,6504,16010,929
Rebecca Paul,51317,88993,70218,117169,1657
Anaya Soto,50135,69776,37681,56238,1250
Jamie Braun,71984,119286,139920,114858,1055
Ronnie Cummings,44576,9109,100035,9103,814
Clayton Mcdaniel,51712,75661,122229,77004,1359
Adison Sharp,48959,41697,32582,41886,1152
Calvin Silva,55315,109620,67286,133759,1273
Urijah Turner,46401,24907,83509,24849,866
Brayan Vega,46108,91643,14983,81432,1388
Finley Rangel,50112,59428,123141,57437,1376
Alannah Vargas,51012,134441,33838,133139,1439
Destiny Mcmillan,45552,5747,123255,5873,1738
Natalee Ryan,46825,70768,61630,69942,992
Taylor Bowers,49831,39884,174297,40326,1514
Dylan Wells,48563,102083,16279,116957,1319
Jazlene Nixon,49544,21310,66736,21746,1566
Salvatore Mercado,65061,82952,118724,79367,1124
Aylin Mcfarland,49997,62084,124311,55894,1204
Maia Keith,48575,114215,132956,114049,1342
Bianca Molina,47726,16107,65233,12797,843
Elian Sweeney,47903,79522,31790,76206,1244
Marlon Webster,50777,56680,72679,47783,1537
Travis Dillon,46584,99892,136472,104423,929
August Weeks,53221,32364,37951,35909,1089
Kirsten Day,52269,104142,154931,101268,1755
Kaitlyn Yang,52487,79941,4055,64745,1571
Raiden Hubbard,47313,121271,120450,120485,2151
Maren Harrell,48821,1474,118810,1462,1789
Demarion Harmon,45609,63030,56089,60162,1216
Brayden Marshall,51959,46659,76958,38576,1623
Darryl Yoder,51380,106970,1910,138262,1416
Autumn Brock,50496,16824,128011,19090,992
Leroy French,46378,76097,61034,73660,1238
Shirley Morse,50307,45907,114766,48666,1124
George Newton,75960,135606,94987,137154,2002
Gilberto Farmer,46945,8570,116923,8535,1273
Victor Meyers,45156,65330,57512,64309,848
Misael Jarvis,51689,40085,139369,40762,952
Micaela Lamb,51620,158786,73918,113051,957
Maxwell Gould,55343,24608,132227,24121,1772
Kasen Lin,52464,85144,63265,89222,1158
Anahi Mendoza,62543,68267,184783,67935,1594
Alexzander Ware,59801,152820,9367,166364,1697
Jamya Weaver,50582,5088,7543,5151,854
Coleman Cantu,49206,69214,131304,69443,1273
Rory Dyer,60185,37343,131057,36718,2242
Kaila Hatfield,55940,166077,79642,114353,1560
Hezekiah Gomez,46659,18522,120491,19297,1130
Damian Hansen,49659,83985,63030,102685,1221
Brynn Norton,52217,73487,124535,62663,1520
Miley Cherry,49756,124850,128940,121540,1107
Mateo Browning,54116,18287,126049,13153,1606
Rayna Orr,63776,83050,68514,77073,1049
Harley Reid,49062,42133,31251,52412,1124
Lindsey Mcmahon,48351,107332,112236,97809,1302
Alivia Kirk,64229,29989,66805,39391,1198
Mireya Bartlett,49894,97649,123353,88654,889
Franco Berger,48770,64803,121506,59152,1393
Brenton Hardin,47152,111628,130805,113699,1325
Leah Werner,51523,3625,17948,3413,1330
Nina Dawson,46900,62433,116504,63047,688
Miguel Porter,49756,33299,63810,44026,837
Lucy Joyce,51437,112879,129451,97884,1956
Vanessa Klein,47083,19297,63581,17576,808
Miles Hancock,53949,80767,118093,80595,1009
Jayvon Jensen,52837,51294,155385,56514,1629
Max Herman,51081,136547,122957,112471,1554
Karla Leonard,53399,11093,119120,12918,1239
Ella Stark,53835,70459,33936,73229,1072
Lilia Zuniga,31968,42953,252,46527,1244
Tyrone Guzman,48127,102909,117089,104114,1107
Mario Rojas,49940,25905,60409,25004,1342
Mariyah Pollard,55257,98664,80509,100523,1606
Konnor Shea,54919,62973,39305,73533,1175
Felix King,53152,122705,124919,129944,1422
Hadassah Schmidt,47467,6602,131097,6763,1227
Kennedy Summers,51821,69455,32077,75415,1560
Beau Stone,47232,35278,60569,34710,1021
Thomas Payne,47553,91591,110068,91752,1537
Hanna Barajas,48104,23805,119865,21373,1371
Paxton Crane,46406,74267,58716,76413,1078
Haleigh Harper,49842,51018,32100,51523,1216
Kylee Gaines,55343,127437,73591,134436,1652
Eddie Morales,54219,14111,70367,14489,952
Lucas Page,48064,76447,30109,72782,1359
Reina Gardner,48626,47387,117582,43584,1480
Adelyn Best,58797,134711,128952,129302,1692
Leia Mccann,51087,31366,77159,31716,1330
Izabelle Hines,52928,88643,114381,116733,1525
Fernando Allen,51695,58688,113441,59428,1376
Kimberly Perry,56422,143723,35433,137625,1634
Bethany Benson,51684,975,142684,958,1095
Lance Davenport,52510,66288,123852,69489,1514
Khalil Russell,73189,34285,18006,33006,1313
Easton Marquez,50077,95578,33000,112391,1147
Kaylynn Lucas,59646,19744,42379,24775,1852
Armando Conrad,63116,88717,148295,82700,1175
Desmond Haas,50077,45282,110234,44473,1250
Allison Irwin,53565,118684,77388,113727,1451
Ryder Cochran,72374,9275,136483,8782,1227
Anika Ritter,50359,68979,30213,67682,1130
Rex Fowler,53433,41490,128814,42787,1566
Macy Hart,89279,121477,160123,112259,1887
Toby Aguirre,54494,24901,146419,24912,1302
Siena Fisher,50766,96123,61980,83669,923
Miracle Valdez,53514,83755,17053,58797,826
Kendal Mccoy,55160,154014,163066,134866,1720
Osvaldo Trujillo,49177,4342,43848,4405,837
Elliot Gross,51345,69116,127196,66443,1416
Makaila Rios,52372,34997,63822,34343,1365
Eli Wade,55441,99025,33075,122705,1101
Yadiel Blair,50055,18769,125097,19222,1112
Mikaela Gregory,53571,86073,121592,90404,917
Jaylin Norman,61430,55441,70350,54672,1709
Simon Watts,50416,105978,7187,106540,1032
Cora Lane,56095,12866,103511,13813,1617
Xavier Allison,50835,75179,120978,68709,935
Mylie Beasley,58194,48265,169875,49653,1434
Marissa Robbins,54047,112552,64751,108244,1652
Darwin Rowe,51919,26914,70086,28188,1394
Emma Reed,51477,104016,67596,89486,1044
Jamari Baldwin,58843,70160,170907,69202,1216
Lesly Simon,63460,125774,32765,129830,1634
Paul George,52028,2839,75214,2787,1112
Rohan Buchanan,61269,83474,168303,83406,1330
Jocelyn Obrien,52756,33838,75696,33838,1198
Skyla Johnston,53089,97144,134946,105639,1353
Cassius Perkins,84656,20427,83400,21861,1892
Agustin Church,55774,83463,131218,83228,1078
Maddox Zavala,59032,82642,1267,60311,1818
Giana Woodward,56439,143642,4107,140499,1112
Chasity Anderson,109018,13325,175393,14736,2650
Bobby Hahn,54093,89245,81920,80904,1451
Davion Griffith,52906,43171,122321,51667,1279
Salma Long,50112,102003,118185,95962,1388
Janae Whitehead,53651,26759,16084,27792,1147
Carsen Villa,56789,87587,67114,90685,1038
Selena Mcgrath,52315,61952,126651,63839,1227
Iris Wall,55802,151363,35209,132307,1491
Sincere Armstrong,53456,6963,133822,7939,1382
Branson Castaneda,50697,66260,71399,67183,1434
Sophia Espinoza,50915,36695,116217,36310,791
Patrick Mcguire,53783,128682,91390,108989,975
Emilio Lawson,52274,21012,140900,21706,1130
Christopher Reynolds,53491,85253,66736,83394,1445
Yahir Warner,50519,50904,16750,53938,1101
Rhianna Morris,54890,127082,126789,115162,1462
Arturo Avila,54443,19124,126227,14839,1061
Bryson Roach,51500,70946,29995,69501,963
Adalynn Waller,57202,46142,33396,45660,1130
Alissa Mercer,54816,108261,63065,113022,992
Frankie Randolph,55355,31475,71394,30671,1428
Mercedes Bolton,54666,100804,148168,97763,1158
Gerald Crosby,55768,60087,125309,60219,1181
Sadie Williams,60661,187634,11105,173408,1365
Joel Ferrell,54036,1835,88993,1875,1313
Aracely Adams,54592,72759,122705,71032,1250
Annabelle Maldonado,56307,35719,151685,35788,1296
Alfredo Reilly,64166,110831,37308,126428,1388
Giovanni Berg,49905,16021,125005,16050,1456
Cristofer Mathis,53169,75856,79516,79390,1170
Haylie Vance,82184,65095,19503,53468,1256
Azaria Mcneil,59588,115592,126164,113986,1371
Gustavo Figueroa,73172,8994,113986,9023,1462
Jaliyah Owen,60701,74331,33436,73992,1089
Erik Henry,54219,40911,73275,42311,1290
Teagan Boyd,51144,115030,120881,99283,1055
Haiden Watson,76579,25538,8243,25842,1233
Cordell Petersen,62261,103850,77612,113619,1554
Gavyn Erickson,59026,82092,142421,60087,1330
Karlie Mullins,57730,135371,75914,140757,1600
Fatima Hammond,50536,5174,121190,5042,1422
Mckenna Khan,61206,75960,73046,72598,1571
Maleah Meza,61166,39460,140849,39420,1611
Yaritza Bullock,54907,103809,134917,117657,1629
Jaron Valenzuela,60110,23845,36792,34911,1548
Jaida Maxwell,55779,84828,151088,84971,1199
Jaycee Lopez,59003,83905,146063,71640,1531
Jorden Yates,94018,170351,2592,157845,1841
Lucia Moreno,56399,12401,65359,12298,1451
Evangeline Pennington,55883,90409,36477,81811,1233
Camila Cole,55223,43257,114359,42333,1285
Devon Castro,55349,106976,160456,107532,1405
Rene Bowen,69799,29392,123892,28893,1623
Caiden Avery,65244,105272,138962,124879,1829
Taniyah Peterson,72725,142535,169605,107280,1692
Heidy Nunez,56049,152568,179902,155207,1898
Carlie Andersen,80199,3952,138600,3854,1428
Kamryn Leon,56456,66007,66822,79918,1262
Priscilla Mason,75679,37922,69799,50685,1021
Marques Lawrence,55188,104263,124099,94591,1514
Briana Andrews,52642,18786,123961,29237,1697
Jerome Houston,59565,83451,69730,99174,1313
Curtis Forbes,69174,58045,173402,63300,2414
Braylon Callahan,56290,125986,128103,150170,1680
Jaydon Vang,52469,11013,7829,10847,980
Marco English,55080,81931,129135,75105,2414
Atticus Oliver,52613,41135,59250,41892,774
Jace Bell,58315,109970,133277,118110,1325
Xander Kim,52097,23868,108806,25061,1044
Darnell Randall,52819,79103,60839,79344,980
Sydnee Singh,55682,58309,32806,61103,1141
Yoselin Farrell,50227,106569,111221,109712,1233
Johnathan Wilkerson,51012,7027,3481,7118,1003
Malaki Hawkins,54919,70396,118781,66185,1359
Oscar Mata,50628,33815,105094,34125,854
Yareli Bonilla,50077,99817,116332,91717,1336
Breanna Ortiz,51907,21557,58911,20776,1130
Elsa Ali,51913,77021,113676,81346,1198
Robert Mcgee,52865,50330,109666,52487,1697
Dakota Crawford,60638,118053,115678,117278,1961
Ignacio Ramsey,56037,14684,40108,14432,940
Ruth Cooley,52905,73074,125871,74451,1089
Blaze Mcintyre,56095,43263,66518,48970,2581
Brendan Carson,59210,130105,133730,119733,1617
Rashad Nicholson,63179,37142,175462,39104,1870
Tara Davila,54162,92526,135250,91603,1497
Aleah Tyler,70413,79407,43573,74566,1801
Nathalia Beck,55108,133575,125774,130065,1445
Conrad Ward,67074,826,20931,774,1881
Essence Harding,73183,77279,165658,74646,1698
Jayda Burns,61441,35920,160565,36161,2105
Micheal Barber,67315,126910,160909,142008,1480
Kamren Cardenas,71330,30241,151111,18683,1577
Keyon Adkins,67350,93530,170448,95589,2231
Belen Liu,58854,48167,80818,51127,1244
Tomas Sloan,62829,124736,38502,125619,1445
Shea Carney,60345,8799,156176,10273,1359
Stella Wiggins,54546,66569,4296,64757,1210
Myah Frederick,57563,43406,167746,43142,1158
Zaiden Graves,52131,91419,111565,88356,860
Randy Huff,53043,23364,109838,22526,1302
Nathalie Price,58544,86836,78788,100632,1565
Emmy Jacobson,62720,84122,180630,64028,1445
Helena Kelly,63713,117829,124472,114427,1118
Anne Mckinney,54798,4738,62422,4416,1227
Ryker Lozano,51953,65147,107911,61217,1176
Peter Carr,50439,31985,114364,31865,1015
Quinn Odom,52492,86583,60431,87364,1130
Korbin Roberts,56135,19744,33345,20530,1852
Shania Hensley,57546,86377,136575,83922,2443
Esteban Levy,60288,53290,152505,56892,929
Rubi Donaldson,56646,101985,110716,103528,1078
Jasiah Preston,59932,12350,36844,12464,2093
Ibrahim Clark,68927,82086,130770,101027,1170
Santino Sosa,61493,45592,8145,43607,1135
Edward Guerra,51793,96639,109167,92475,1221
Raquel Roth,53055,28440,32811,26845,1072
Amy Osborne,55848,87174,63386,86182,1239
Mathias Quinn,56806,57844,64166,58125,1216
Sergio Francis,52406,109012,106678,107590,1026
Annika Mejia,54282,2386,59749,2357,986
Octavio Chandler,51512,64344,111663,59083,1055
Averi Hardy,57672,31727,59955,32123,1210
Isai Cortez,65577,88126,115902,85757,843
Israel Salazar,56955,16004,14667,15958,751
Aydin Rodgers,57168,76763,31297,77371,1078
Joslyn Krueger,57219,47295,64372,47232,1434
Kobe Harrington,55361,105221,110504,108066,1376
Barrett Fuller,54339,9327,116389,9734,1583
Jensen Maddox,60724,80262,32840,73487,3516
Maxim Ayers,56261,40836,120611,42058,1307
Alena Bird,62261,109454,125464,109638,1565
Leland Cameron,53014,24333,111697,23616,1342
Riley Hoover,56026,80795,65640,80434,1061
Whitney Ewing,50714,51454,105737,49997,854
Kaylyn Owens,56634,116326,35404,115408,1594
Rhett Jordan,52940,6172,62485,6126,980
Clarissa Kramer,55567,65778,116148,65675,1393
Presley Shepard,52636,33442,30586,35909,1067
Abdiel Mack,64040,99587,67424,95859,969
Juliette Padilla,54477,20186,66001,20541,1170
Anton Fry,59147,83015,120445,79906,1422
Raven Snow,54999,49699,16595,49590,992
Nicole Barrera,55693,103838,111898,105479,1554
Tommy Lara,54093,12522,60925,12556,694
Tamia Tanner,54024,67567,29358,67952,1084
Madelyn Delgado,56141,44135,118724,44439,1508
Regan Wang,55452,94907,4462,94884,1227
Denisse Velez,54076,26788,7290,26834,1135
Willow Prince,51345,81891,109466,79568,963
Bailey Holland,53026,58871,110768,55854,1353
Iliana Howe,52447,105639,57007,106999,1307
Sage Keller,53330,1617,103850,1491,1118
Lilliana Pacheco,54248,57896,60707,58367,1347
Cloe Mccarthy,54506,30356,115598,30006,1348
Corinne Santana,57500,90019,31205,87576,1411
Megan Hodge,54391,15361,109609,15453,671
Nevaeh Wilkinson,56795,72329,7491,70315,1210
Rachael Banks,53009,43716,110125,43383,946
Elisha Robles,57236,99846,62181,102364,1382
Nico Spencer,52969,8191,30132,8300,975
Macey Reese,55097,67734,32289,66942,998
Kasey Colon,56112,38261,113091,38134,1422
Amiyah Johnson,60604,97976,60816,94385,1221
Skyler Strong,55596,22256,14822,22228,1250
Benjamin Gay,53634,78971,111008,74531,929
Delilah Knox,55911,53015,116561,53571,2231
Christina Spence,69237,148300,91425,140585,1887
Tori Chen,60374,7090,150297,5518,1055
Mariam Clayton,59433,67539,66386,66156,1583
Liam Gates,53634,33316,115477,33305,1227
Kiley Woods,59864,92348,3722,98371,1738
Sam Mcconnell,59399,20105,115156,19578,1600
Dorian Cabrera,55860,81639,120571,79574,1233
Aisha Atkinson,62066,54902,137407,55131,1600
Howard Alvarez,58992,123841,128521,120330,1456
Kolten Weber,59462,12310,16543,12769,1221
Amelie Lester,64671,87421,87203,84868,1720
Jadiel Ramirez,61590,45517,71239,46372,1319
Kasey Zhang,68393,117387,1118,118437,1680
Ruben Ho,57122,27367,71571,27299,1152
Malik Ballard,59806,94224,129348,89951,2438
Derrick Giles,69128,72736,154473,83027,2386
Felicity Miller,60936,136547,36178,140206,1491
Faith Wright,54494,3132,7313,5288,912
Justus Hull,59875,69409,133042,69753,1393
Summer Carter,54603,31062,111186,31922,1066
Edgar Benitez,56032,91425,120187,90662,1313
Andrea Sutton,55257,17599,7233,18166,1135
Maria Cruz,60799,80646,122384,77554,1967
Gwendolyn Andrade,53542,45345,107779,44955,1181
Allie Kaufman,59996,109024,66793,109029,1479
Ann Riley,56169,10222,29559,10256,877
Dean Lloyd,55481,68170,112116,66868,1411
Wendy Carroll,54483,38674,114382,39333,958
Camilla Boyle,57237,95090,110601,96037,1697
Justice Clarke,59393,25331,115374,27930,1325
Kristina Monroe,59106,84645,117588,81897,3114
Hadley Rush,54816,52395,14507,52108,1153
Mary Orozco,58923,115380,63948,119802,1531
Casey Case,56548,7233,113630,6826,1370
Charlee Bennett,56491,64407,112770,65818,1095
Carla Zamora,53468,35054,1778,35714,969
Ronald Galvan,55739,91545,114548,94735,1124
Albert Herring,58596,22314,117783,21327,1416
Mohammad Brown,56772,77480,114496,77858,1015
Regina Mayo,56651,50399,117714,50318,1434
Julio Salas,59697,110274,31589,109993,940
Garrett Hebert,54667,13377,64298,13520,1044
Carter Ellison,57420,70820,112397,70327,1210
Jaslyn Dickson,58671,43980,118477,44685,1107
Paris Michael,59640,97723,30574,98291,854
Dante Hill,56227,27901,110159,27769,1198
Dominick Lynch,56783,84059,58349,83606,619
Yasmine Cline,52980,54122,104291,54833,992
Talan Davidson,73883,260078,167913,225425,6522
Dwayne Mills,54839,1003,30694,1026,998
Cyrus Sandoval,60472,66770,16767,62623,1342
Jude Gilmore,60300,30402,66248,33138,1164
Scarlet Gilbert,58739,88637,115190,89647,980
Marcus Rosario,56582,15023,31182,15258,1296
Michael Waters,61780,77801,3895,79304,1032
Nadia Lang,54099,42224,60133,42465,808
Juan Bass,61521,107360,116177,105295,1439
Adalyn Cervantes,60741,7726,111140,7669,952
Brycen Bailey,58969,64435,109873,63678,1302
Alyvia Floyd,60409,38714,115632,38484,1388
Lizbeth Small,59519,95624,17421,101142,1319
Preston Ortega,59112,23323,78214,26243,1594
Zayne Singleton,66770,91132,43945,89268,1170
Keagan Pratt,57701,51930,62537,53014,1336
Brielle Hendrix,56491,109752,111376,106196,1571
Houston Goodman,53938,4663,56646,4359,854
Haley Gallegos,55028,63208,115500,61871,1147
Stephen Mathews,56628,32800,58584,32266,1015
Salvador Townsend,63242,87667,16199,87249,992
Marin Rivera,57179,19193,31337,18665,1141
Francisco Daniels,54196,74629,111066,70958,1084
Livia Parrish,54781,45821,57472,47972,957
Mikayla Dougherty,57816,103741,112053,104091,1055
Mckinley Todd,55516,11266,14340,11208,1204
Elaine Moran,55739,67608,110951,67384,906
Linda Blackwell,55395,39219,108341,39282,1141
Belinda Gentry,62445,98394,61642,95394,1261
Lorelei Fitzpatrick,55315,25079,108829,25067,1130
Chace Kirby,59009,85620,62950,80445,1089
Gillian Medina,57099,53427,58751,54070,1244
Jaylen Holloway,60518,112643,112133,112265,1129
Addisyn Cooke,60632,2317,118810,2340,1118
Axel Gonzalez,60506,66529,60305,62193,940
